id,Latitude,Longitude,BuildingType,StructureType,NumberOfStories,Height,PlanArea,RoofShape,RoofQuality,RoofSystem,RoofCover,SecondaryWaterResistance,RoofDeckAttachment,RoofToWallConnection,NumberOfUnits,JoistSpacing,Garage,Shutters,WindowArea,TieDowns,MasonryReinforcing,WindDebrisClass,LandCover,OccupancyClass,DesignLevel,FoundationType,NoUnits,FloodZone,FirstFloorHt1,SplitLevel,City,YearBuiltNJDEP,YearBuiltMODIV,Footprint
5175,39.34968837,-74.46343163,Wood,Multi-Unit Housing,2,26.54029573,3048.945948,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,1,AE,1.35,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463379,39.349548],[-74.463278,39.349595],[-74.463449,39.349813],[-74.463549,39.349765],[-74.463379,39.349548]]]},""properties"":{}}"
5176,39.35572161,-74.4493258,Wood,Multi-Unit Housing,3,66.87157127,3036.470507,Hip,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,4,AE,3.7,FALSE,Atlantic City,1915,1915,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.449300,39.355834],[-74.449366,39.355811],[-74.449403,39.355875],[-74.449441,39.355862],[-74.449309,39.355632],[-74.449205,39.355668],[-74.449300,39.355834]]]},""properties"":{}}"
5177,39.3692225,-74.438999,Wood,Single Family Housing,1,17.65244453,1156.146248,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,1.93,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439102,39.369262],[-74.439041,39.369164],[-74.438938,39.369202],[-74.438998,39.369300],[-74.439102,39.369262]]]},""properties"":{}}"
5178,39.35026188,-74.45601237,Wood,Multi-Unit Housing,2,36.23095767,1051.712188,Hip,,Truss,,0,8d,Toe-nail,,,,1,,,,,Open,RES3A,NE,3504,1,AE,0,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.456044,39.350189],[-74.455904,39.350239],[-74.455944,39.350306],[-74.456083,39.350256],[-74.456044,39.350189]]]},""properties"":{}}"
5179,39.35970062,-74.43782459,Concrete,Engineered Commercial Building,1,20.93805289,16413.87443,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,COM1,E,3507,1,AE,2.98,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.437709,39.359380],[-74.437596,39.359417],[-74.437583,39.359432],[-74.437729,39.359697],[-74.437699,39.359706],[-74.437808,39.359905],[-74.437852,39.359935],[-74.437869,39.359966],[-74.438091,39.359893],[-74.438162,39.359831],[-74.438133,39.359779],[-74.438086,39.359746],[-74.438047,39.359676],[-74.438004,39.359647],[-74.437947,39.359543],[-74.437709,39.359380]]]},""properties"":{}}"
5180,39.35448383,-74.4607814,Wood,Single Family Housing,1,26.4613087,1557.144142,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,2,AE,3.35,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.460881,39.354498],[-74.460820,39.354424],[-74.460672,39.354497],[-74.460733,39.354571],[-74.460881,39.354498]]]},""properties"":{}}"
5181,39.36881305,-74.43601145,Wood,Single Family Housing,1,31.05212283,1345.038392,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,8.2,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435932,39.368797],[-74.435986,39.368888],[-74.436116,39.368841],[-74.436062,39.368750],[-74.435932,39.368797]]]},""properties"":{}}"
5182,39.37283001,-74.4517877,Wood,Single Family Housing,1,20.82428983,1629.109944,Hip,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,0.31,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.451840,39.372653],[-74.451979,39.372683],[-74.452000,39.372624],[-74.451956,39.372614],[-74.451970,39.372576],[-74.451977,39.372577],[-74.451994,39.372531],[-74.451892,39.372509],[-74.451840,39.372653]]]},""properties"":{}}"
5183,39.34755076,-74.46379795,Wood,Multi-Unit Housing,2,43.6882997,1713.945942,Hip,,Truss,,1,8d,Toe-nail,,,,1,,,,,Open,RES3A,NE,3505,2,AE,7.38,FALSE,Atlantic City,1904,1904,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463910,39.347534],[-74.463862,39.347470],[-74.463665,39.347558],[-74.463713,39.347622],[-74.463910,39.347534]]]},""properties"":{}}"
5184,39.34486436,-74.46521221,Wood,Multi-Unit Housing,2,43.30542759,2539.717079,Hip,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3504,1,AE,0,FALSE,Atlantic City,1880,1880,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465293,39.344940],[-74.465263,39.344899],[-74.465298,39.344883],[-74.465202,39.344752],[-74.465089,39.344802],[-74.465216,39.344975],[-74.465293,39.344940]]]},""properties"":{}}"
5185,39.345097,-74.465258,Wood,Multi-Unit Housing,2,33.17676524,647.4277992,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3504,1,AE,0,FALSE,Atlantic City,1880,1880,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465260,39.345040],[-74.465186,39.345076],[-74.465237,39.345138],[-74.465310,39.345103],[-74.465260,39.345040]]]},""properties"":{}}"
5186,39.35525971,-74.44287509,Masonry,Multi-Unit Housing,3,64.07907902,1589.365023,Flat,Poor,Truss,Built-Up Roof,,8s,Strap,,,,0,,,1,,Open,RES3A,NE,3505,1,AE,3.37,TRUE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443067,39.355159],[-74.443109,39.355237],[-74.443033,39.355262],[-74.442998,39.355197],[-74.442895,39.355230],[-74.442885,39.355212],[-74.442799,39.355240],[-74.442847,39.355328],[-74.442863,39.355323],[-74.442911,39.355411],[-74.443175,39.355324],[-74.443149,39.355277],[-74.443244,39.355245],[-74.443246,39.355249],[-74.443324,39.355224],[-74.443258,39.355104],[-74.443322,39.355083],[-74.443308,39.355058],[-74.443139,39.355113],[-74.443150,39.355132],[-74.443067,39.355159]]]},""properties"":{}}"
5187,39.35661145,-74.45016955,Wood,Multi-Unit Housing,2,34.07733435,3809.452709,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,1,AE,5.69,TRUE,Atlantic City,1900,1925,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.450112,39.356561],[-74.450168,39.356663],[-74.450289,39.356624],[-74.450267,39.356583],[-74.450242,39.356591],[-74.450208,39.356530],[-74.450112,39.356561]]]},""properties"":{}}"
5188,39.36843782,-74.43609547,Wood,Single Family Housing,2,27.76846186,1167.841478,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,-2.31,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.436054,39.368407],[-74.436103,39.368514],[-74.436206,39.368485],[-74.436156,39.368379],[-74.436054,39.368407]]]},""properties"":{}}"
5189,39.34497161,-74.46262902,Concrete,Engineered Residential Building,6,92.83210565,32958.43163,Flat,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Open,RES3F,E,3507,1,AE,2.64,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462089,39.344547],[-74.462727,39.345455],[-74.462799,39.345424],[-74.462831,39.345435],[-74.462796,39.345439],[-74.462851,39.345517],[-74.463087,39.345418],[-74.463070,39.345341],[-74.462977,39.345353],[-74.462910,39.345258],[-74.462988,39.345248],[-74.462981,39.345218],[-74.462946,39.345198],[-74.462837,39.345044],[-74.462722,39.345059],[-74.462671,39.344987],[-74.462758,39.344975],[-74.462644,39.344812],[-74.462549,39.344824],[-74.462448,39.344681],[-74.462401,39.344700],[-74.462290,39.344715],[-74.462168,39.344542],[-74.462184,39.344540],[-74.462182,39.344528],[-74.462146,39.344543],[-74.462135,39.344527],[-74.462089,39.344547]]]},""properties"":{}}"
5190,39.36691052,-74.43251271,Concrete,Engineered Residential Building,1,23.22587883,2896.265757,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,C,Open,RES3C,E,3507,1,AE,2.78,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.432419,39.366894],[-74.432499,39.367027],[-74.432673,39.366964],[-74.432593,39.366831],[-74.432419,39.366894]]]},""properties"":{}}"
5191,39.3540226,-74.46526734,Wood,Multi-Unit Housing,2,38.2596762,10195.0974,Gable,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3D,E,3505,1,AE,-0.12,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465555,39.354281],[-74.465469,39.354155],[-74.465439,39.354167],[-74.465332,39.354011],[-74.465320,39.354016],[-74.465201,39.353843],[-74.465204,39.353842],[-74.465123,39.353723],[-74.464976,39.353783],[-74.465002,39.353822],[-74.465011,39.353819],[-74.465302,39.354246],[-74.465342,39.354229],[-74.465416,39.354338],[-74.465555,39.354281]]]},""properties"":{}}"
5192,39.35422501,-74.46484267,Wood,Multi-Unit Housing,2,45.14559885,10779.19686,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3D,E,3505,1,AE,3.79,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.464537,39.353998],[-74.464622,39.354127],[-74.464670,39.354108],[-74.464962,39.354556],[-74.465117,39.354495],[-74.465041,39.354379],[-74.465031,39.354383],[-74.464799,39.354027],[-74.464759,39.354042],[-74.464691,39.353938],[-74.464537,39.353998]]]},""properties"":{}}"
5193,39.36882726,-74.43064337,Wood,Single Family Housing,2,39.94946703,2180.822101,Hip,,Truss,,0,8s,Strap,,,No,1,,,,,Open,RES1,NE,3505,2,AE,8.5,FALSE,Atlantic City,2006,2006,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.430571,39.368824],[-74.430633,39.368918],[-74.430795,39.368853],[-74.430732,39.368760],[-74.430571,39.368824]]]},""properties"":{}}"
5194,39.35741657,-74.46316528,Wood,Single Family Housing,2,33.21590178,1009.797702,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,-0.35,FALSE,Atlantic City,1925,1925,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463236,39.357436],[-74.463197,39.357371],[-74.463086,39.357410],[-74.463125,39.357475],[-74.463236,39.357436]]]},""properties"":{}}"
5195,39.36534013,-74.42343326,Concrete,Engineered Commercial Building,4,57.89646484,8124.657484,Flat,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Open,COM1,E,3507,1,AE,0.95,TRUE,Atlantic City,1969,1930,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423174,39.365363],[-74.423240,39.365469],[-74.423754,39.365279],[-74.423689,39.365172],[-74.423174,39.365363]]]},""properties"":{}}"
5196,39.34815544,-74.45731543,Wood,Multi-Unit Housing,2,40.994932,2331.609823,Hip,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3504,1,AE,0,TRUE,Atlantic City,1930,1930,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457226,39.348191],[-74.457245,39.348222],[-74.457415,39.348161],[-74.457373,39.348092],[-74.457342,39.348103],[-74.457333,39.348087],[-74.457149,39.348153],[-74.457182,39.348206],[-74.457226,39.348191]]]},""properties"":{}}"
5197,39.36459662,-74.42995141,Masonry,Engineered Residential Building,3,46.73328957,1142.003617,Hip,,Truss,Built-Up Roof,,Superior,,,,,1,0.2,,,C,Open,RES3D,E,3505,2,AE,6.43,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.429891,39.364638],[-74.429918,39.364683],[-74.430101,39.364617],[-74.430074,39.364572],[-74.429891,39.364638]]]},""properties"":{}}"
5198,39.36020002,-74.4264805,Concrete,Engineered Commercial Building,1,23.12890092,30839.83415,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,COM1,E,3507,1,AE,1.33,FALSE,Atlantic City,1925,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.426924,39.360572],[-74.426475,39.359815],[-74.426377,39.359850],[-74.426341,39.359790],[-74.426251,39.359822],[-74.426174,39.359693],[-74.426047,39.359738],[-74.426256,39.360090],[-74.426372,39.360049],[-74.426319,39.359959],[-74.426356,39.359946],[-74.426457,39.360116],[-74.426322,39.360164],[-74.426374,39.360251],[-74.426520,39.360199],[-74.426541,39.360234],[-74.426406,39.360282],[-74.426490,39.360424],[-74.426636,39.360372],[-74.426686,39.360456],[-74.426650,39.360468],[-74.426605,39.360393],[-74.426566,39.360407],[-74.426642,39.360535],[-74.426555,39.360566],[-74.426623,39.360679],[-74.426924,39.360572]]]},""properties"":{}}"
5199,39.35541439,-74.44690234,Wood,Multi-Unit Housing,2,37.23989001,1171.872077,Hip,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3504,3,AE,0,FALSE,Atlantic City,1910,1910,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.446929,39.355335],[-74.446773,39.355383],[-74.446812,39.355458],[-74.446934,39.355420],[-74.446919,39.355392],[-74.446953,39.355381],[-74.446929,39.355335]]]},""properties"":{}}"
5200,39.369347,-74.4367071,Wood,Single Family Housing,2,27.30694562,9502.389384,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,-1.22,TRUE,Atlantic City,1920,1910,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.436882,39.369394],[-74.436682,39.369078],[-74.436513,39.369141],[-74.436538,39.369182],[-74.436471,39.369207],[-74.436494,39.369242],[-74.436587,39.369207],[-74.436611,39.369245],[-74.436609,39.369246],[-74.436627,39.369275],[-74.436670,39.369258],[-74.436694,39.369297],[-74.436649,39.369314],[-74.436735,39.369449],[-74.436882,39.369394]]]},""properties"":{}}"
5201,39.37263333,-74.42211604,Wood,Single Family Housing,1,28.49410627,1699.430679,Hip,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,8.17,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.422206,39.372570],[-74.422027,39.372636],[-74.422073,39.372711],[-74.422253,39.372645],[-74.422206,39.372570]]]},""properties"":{}}"
5202,39.3525945,-74.4568105,Wood,Multi-Unit Housing,2,44.54637703,1209.241461,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,2,AE,3.13,TRUE,Atlantic City,1924,1924,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.456818,39.352547],[-74.456707,39.352595],[-74.456775,39.352691],[-74.456886,39.352643],[-74.456818,39.352547]]]},""properties"":{}}"
5203,39.3526765,-74.45655548,Concrete,Engineered Commercial Building,2,32.64315616,6460.176531,Flat,,Truss,Built-Up Roof,,,,,,,0,0.2,,,A,Open,COM3,E,3507,1,AE,-0.77,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.456777,39.352707],[-74.456699,39.352589],[-74.456609,39.352624],[-74.456601,39.352611],[-74.456547,39.352632],[-74.456511,39.352576],[-74.456406,39.352617],[-74.456474,39.352721],[-74.456297,39.352790],[-74.456333,39.352845],[-74.456525,39.352770],[-74.456544,39.352799],[-74.456777,39.352707]]]},""properties"":{}}"
5204,39.37355267,-74.44980774,Wood,Single Family Housing,2,35.29549019,1599.288577,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,2.57,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.449927,39.373612],[-74.449952,39.373549],[-74.449750,39.373502],[-74.449706,39.373614],[-74.449837,39.373645],[-74.449856,39.373595],[-74.449927,39.373612]]]},""properties"":{}}"
5205,39.35147505,-74.45894232,Wood,Multi-Unit Housing,2,43.86344585,1386.146572,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,1,AE,3.77,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.458921,39.351506],[-74.458986,39.351484],[-74.458933,39.351389],[-74.458822,39.351425],[-74.458889,39.351546],[-74.458935,39.351531],[-74.458921,39.351506]]]},""properties"":{}}"
5206,39.357661,-74.46211206,Wood,Single Family Housing,1,23.7112476,958.9318804,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,8.11,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462020,39.357676],[-74.462049,39.357708],[-74.462076,39.357694],[-74.462095,39.357714],[-74.462201,39.357657],[-74.462154,39.357604],[-74.462020,39.357676]]]},""properties"":{}}"
5207,39.35660344,-74.44331667,Wood,Multi-Unit Housing,2,48.09679702,1210.736451,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3505,1,AE,1.89,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443202,39.356621],[-74.443290,39.356773],[-74.443250,39.356787],[-74.443282,39.356841],[-74.443509,39.356762],[-74.443476,39.356705],[-74.443445,39.356716],[-74.443405,39.356648],[-74.443445,39.356634],[-74.443377,39.356517],[-74.443344,39.356529],[-74.443365,39.356564],[-74.443202,39.356621]]]},""properties"":{}}"
5208,39.36815045,-74.42305358,Concrete,Engineered Commercial Building,2,34.68273429,15347.76311,Flat,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Open,COM1,E,3507,1,AE,0.56,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423087,39.367863],[-74.422832,39.367951],[-74.422980,39.368207],[-74.422931,39.368224],[-74.422963,39.368279],[-74.423281,39.368279],[-74.423304,39.368271],[-74.423309,39.368279],[-74.423326,39.368279],[-74.423087,39.367863]]]},""properties"":{}}"
5209,39.35476819,-74.4633946,Wood,Single Family Housing,2,35.38687274,2612.196088,Hip,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,8.56,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.463383,39.354872],[-74.463430,39.354853],[-74.463448,39.354881],[-74.463521,39.354853],[-74.463399,39.354669],[-74.463245,39.354730],[-74.463279,39.354781],[-74.463314,39.354767],[-74.463383,39.354872]]]},""properties"":{}}"
5210,39.36788598,-74.42105547,Wood,Single Family Housing,2,42.03472179,2478.464167,Hip,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,8.23,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.421144,39.367797],[-74.420937,39.367862],[-74.420987,39.367957],[-74.421193,39.367893],[-74.421144,39.367797]]]},""properties"":{}}"
5211,39.34494026,-74.46506052,Wood,Multi-Unit Housing,2,25.26572181,1894.601562,Hip,,Truss,,1,8d,Toe-nail,,,,1,,,,,Open,RES3B,E,3504,1,AE,0,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465151,39.344968],[-74.465075,39.344840],[-74.464938,39.344889],[-74.465003,39.344998],[-74.465054,39.344980],[-74.465065,39.344998],[-74.465151,39.344968]]]},""properties"":{}}"
5212,39.36539612,-74.41218333,Wood,Multi-Unit Housing,2,32.19282623,1591.918454,Flat,Poor,Truss,Built-Up Roof,,8d,Toe-nail,,,,1,,,,,Open,RES3A,NE,3505,2,AE,4.96,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.412160,39.365285],[-74.412092,39.365309],[-74.412190,39.365471],[-74.412258,39.365446],[-74.412160,39.365285]]]},""properties"":{}}"
5213,39.35368235,-74.44271772,Masonry,Multi-Unit Housing,3,40.96921821,1637.838491,Hip,,Truss,,1,8s,Strap,,,,1,,,1,,Open,RES3A,NE,3505,1,AE,3.32,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442876,39.353687],[-74.442821,39.353603],[-74.442633,39.353676],[-74.442688,39.353760],[-74.442876,39.353687]]]},""properties"":{}}"
5214,39.36828563,-74.43936468,Wood,Single Family Housing,2,28.83220222,2154.886193,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,-0.89,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.439499,39.368281],[-74.439350,39.368282],[-74.439352,39.368360],[-74.439414,39.368359],[-74.439415,39.368378],[-74.439500,39.368377],[-74.439499,39.368281]]]},""properties"":{}}"
5215,39.3694283,-74.43817044,Wood,Single Family Housing,2,44.4473833,1402.111126,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,7.6,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.438216,39.369374],[-74.438118,39.369403],[-74.438170,39.369509],[-74.438269,39.369480],[-74.438216,39.369374]]]},""properties"":{}}"
5216,39.36920769,-74.4309037,Wood,Single Family Housing,2,45.43721179,2146.161231,Hip,,Truss,,1,8s,Strap,,,No,1,,,,,Open,RES1,NE,3505,2,AE,5.05,FALSE,Atlantic City,2007,2007,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.430805,39.369208],[-74.430859,39.369301],[-74.431052,39.369236],[-74.430998,39.369142],[-74.430805,39.369208]]]},""properties"":{}}"
5217,39.3575882,-74.4620739,Wood,Single Family Housing,2,34.22624747,1273.532722,Gable,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,-1.86,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462151,39.357593],[-74.462110,39.357539],[-74.461956,39.357609],[-74.461997,39.357663],[-74.462151,39.357593]]]},""properties"":{}}"
5218,39.35957266,-74.4335919,Concrete,Engineered Commercial Building,1,21.70773236,9221.786406,Flat,,Truss,Built-Up Roof,,,,,,,1,0.2,,,A,Trees,COM1,E,3507,1,X,0.46,FALSE,Atlantic City,1969,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.433173,39.359698],[-74.433017,39.359747],[-74.433118,39.359935],[-74.433273,39.359885],[-74.433173,39.359698]]]},""properties"":{}}"
5219,39.37429558,-74.45233619,Wood,Single Family Housing,1,28.39961028,1136.338046,Gable,,Truss,,1,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,7.57,FALSE,Atlantic City,1984,1984,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.452310,39.374237],[-74.452258,39.374349],[-74.452348,39.374374],[-74.452400,39.374263],[-74.452310,39.374237]]]},""properties"":{}}"
5220,39.37228015,-74.42177247,Wood,Single Family Housing,2,38.44993519,2771.781206,Hip,,Truss,,0,8d,Toe-nail,,,No,0,,,,,Open,RES1,NE,3505,1,AE,0.96,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.421661,39.372300],[-74.421704,39.372374],[-74.421977,39.372278],[-74.421938,39.372211],[-74.421775,39.372268],[-74.421771,39.372261],[-74.421661,39.372300]]]},""properties"":{}}"
5221,39.35064618,-74.45779458,Wood,Multi-Unit Housing,2,24.02889015,1331.111846,Hip,,Truss,,1,8d,Toe-nail,,,,1,,,,,Open,RES3A,NE,3505,1,AE,-1.48,FALSE,Atlantic City,2009,2009,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457825,39.350585],[-74.457708,39.350631],[-74.457753,39.350699],[-74.457871,39.350653],[-74.457825,39.350585]]]},""properties"":{}}"
5222,39.35524364,-74.44200657,Masonry,Multi-Unit Housing,2,41.12373884,892.6308327,Hip,,Truss,,1,8s,Strap,,,,0,,,1,,Open,RES3A,NE,3505,1,AE,0.4,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441886,39.355190],[-74.441954,39.355298],[-74.442130,39.355233],[-74.442065,39.355128],[-74.442108,39.355111],[-74.442071,39.355051],[-74.441991,39.355081],[-74.442027,39.355138],[-74.441886,39.355190]]]},""properties"":{}}"
5223,39.3697835,-74.441767,Wood,Multi-Unit Housing,2,39.90648198,1169.108365,Gable,,Truss,,1,8d,Toe-nail,,,,0,,,,,Open,RES3A,NE,3505,1,AE,-2.7,FALSE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441882,39.369824],[-74.441825,39.369709],[-74.441713,39.369742],[-74.441769,39.369857],[-74.441882,39.369824]]]},""properties"":{}}"
5224,39.36708591,-74.43598207,Wood,Single Family Housing,2,33.7953802,11484.68837,Gable,,Truss,,0,8d,Toe-nail,,,No,1,,,,,Open,RES1,NE,3505,1,AE,2.77,TRUE,Atlantic City,1900,1900,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.435933,39.366795],[-74.435789,39.366844],[-74.435966,39.367155],[-74.435981,39.367149],[-74.436067,39.367300],[-74.436083,39.367295],[-74.436127,39.367372],[-74.436239,39.367333],[-74.435933,39.366795]]]},""properties"":{}}"
5225,39.34595117,-74.46560753,Wood,Multi-Unit Housing,2,31.27850248,747.4798422,Hip,,Truss,,0,8d,Toe-nail,,,,0,,,,,Open,RES3B,E,3504,1,AE,0,TRUE,Atlantic City,1965,0,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.465542,39.345934],[-74.465590,39.345997],[-74.465669,39.345961],[-74.465737,39.346050],[-74.465823,39.346011],[-74.465727,39.345885],[-74.465637,39.345926],[-74.465617,39.345900],[-74.465542,39.345934]]]},""properties"":{}}"
