,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberOfStories,NoUnits,PlanArea0,PlanArea,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,Footprint
33,NJBF000082233,115 LISBON AVE,Absecon,NJ,39.42822603,-74.48897197,RES1,3001,,17,NE,1985,1985,3102,2,1,2592.295928,2592.295928,3507,NO,31.69,37.23,1,0.99,6106,112.680096,122.429887,132.079226,138.228769,I,Above,Gable,0,5701,Wood,34.46007418,0,1.1,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.489056,39.428174],[-74.488888,39.428172],[-74.488886,39.428245],[-74.488859,39.428244],[-74.488857,39.428289],[-74.489080,39.428293],[-74.489082,39.428229],[-74.489055,39.428229],[-74.489056,39.428174]]]},""properties"":{}}"
34,NJBF000082527,45 SHADY LANE,Absecon,NJ,39.43065336,-74.49655491,RES1,3001,,17,NE,1957,1957,3102,1,1,1251.427714,1251.427714,3505,NO,18.3,31.7,3,6.4,6112,112.506389,122.270119,131.904113,138.045555,I,Above,Gable,0,5701,Wood,24.99872339,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.496620,39.430607],[-74.496503,39.430605],[-74.496500,39.430694],[-74.496617,39.430696],[-74.496620,39.430607]]]},""properties"":{}}"
35,NJBF000082222,117 LISBON AVE,Absecon,NJ,39.4280016,-74.48901473,RES1,3001,,17,NE,1985,1985,3102,2,1,1826.351579,1826.351579,3507,NO,39.53,52.6,1,1.48,6106,112.680804,122.431459,132.080955,138.231434,I,Above,Gable,0,5701,Wood,46.06496091,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.488964,39.427997],[-74.488917,39.428007],[-74.488942,39.428080],[-74.489022,39.428063],[-74.489006,39.428018],[-74.489109,39.427996],[-74.489088,39.427936],[-74.488952,39.427965],[-74.488964,39.427997]]]},""properties"":{}}"
36,NJBF000082298,6 RUTH COURT,Absecon,NJ,39.42875084,-74.48992171,RES1,3001,,17,NE,2002,2002,3102,2,1,1933.521469,1933.521469,3507,NO,28.35,42,1,1.07,6112,112.656663,122.407511,132.054691,138.202467,I,Above,Gable,0,5701,Wood,35.17707933,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.489890,39.428683],[-74.489885,39.428830],[-74.489953,39.428831],[-74.489954,39.428814],[-74.490009,39.428815],[-74.490013,39.428685],[-74.489890,39.428683]]]},""properties"":{}}"
37,NJBF000082207,13 RUTH COURT,Absecon,NJ,39.42784222,-74.49048132,RES1,3001,,17,NE,2001,2001,3102,2,1,2017.696541,2017.696541,3507,NO,37.59,45.17,1,0.61,6106,112.651512,122.407052,132.054222,138.205942,I,Above,Gable,0,5701,Wood,41.38026008,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490415,39.427864],[-74.490413,39.427932],[-74.490514,39.427935],[-74.490516,39.427898],[-74.490586,39.427899],[-74.490590,39.427787],[-74.490443,39.427784],[-74.490439,39.427865],[-74.490415,39.427864]]]},""properties"":{}}"
38,NJBF000081217,102 CYNWYD DRIVE,Absecon,NJ,39.41808578,-74.49079411,RES1,3001,,17,NE,1985,1985,3101,2,1,2130.586904,2130.586904,3505,NO,30.8,44.25,3,2.42,6106,112.716838,122.503144,132.160221,138.352388,I,Above,Gable,0,5701,Wood,37.52877386,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490909,39.418042],[-74.490790,39.418001],[-74.490725,39.418116],[-74.490756,39.418127],[-74.490733,39.418168],[-74.490821,39.418198],[-74.490909,39.418042]]]},""properties"":{}}"
39,NJBF000082256,15 MALAGA COVE,Absecon,NJ,39.42844694,-74.48894549,RES1,3001,,17,NE,1985,1985,3102,2,1,1869.599654,1869.599654,3507,NO,24.89,33.86,1,2.69,6110,112.679079,122.428061,132.077219,138.225847,I,Above,Gable,0,5701,Wood,29.37497429,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.488992,39.428399],[-74.488864,39.428420],[-74.488890,39.428516],[-74.489088,39.428484],[-74.489070,39.428416],[-74.489000,39.428428],[-74.488992,39.428399]]]},""properties"":{}}"
40,NJBF000082170,172 E FAUNCE LANDING RD,Absecon,NJ,39.42739257,-74.49000931,RES1,3001,,18,NE,2002,2002,3102,2,1,2535.380082,2535.380082,3507,NO,24.09,32.71,1,2.69,6110,112.664513,122.420126,132.068564,138.221949,I,Above,Flat,0,5701,Wood,28.40233592,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.489919,39.427471],[-74.490068,39.427495],[-74.490115,39.427323],[-74.490022,39.427308],[-74.490009,39.427357],[-74.489942,39.427347],[-74.489921,39.427427],[-74.489931,39.427428],[-74.489919,39.427471]]]},""properties"":{}}"
41,NJBF000082260,10 RUTH COURT,Absecon,NJ,39.42848128,-74.49044973,RES1,3001,,17,NE,2000,2000,3102,2,1,2033.371188,2033.371188,3507,NO,24.56,34.18,1,-0.02,6106,112.647627,122.400941,132.047501,138.196582,I,Above,Gable,0,5701,Wood,29.37052287,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490393,39.428406],[-74.490386,39.428557],[-74.490526,39.428561],[-74.490531,39.428441],[-74.490482,39.428440],[-74.490483,39.428409],[-74.490393,39.428406]]]},""properties"":{}}"
42,NJBF000082311,9 MALAGA COVE,Absecon,NJ,39.42888658,-74.48819524,RES1,3001,,17,NE,1985,1985,3102,2,1,1537.029962,1537.029962,3507,NO,23.85,32.38,1,0.04,6106,112.691491,122.43682,132.086806,138.233309,I,Above,Gable,0,5701,Wood,28.11638607,0,1.1,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.488279,39.428810],[-74.488107,39.428875],[-74.488177,39.428986],[-74.488249,39.428959],[-74.488213,39.428902],[-74.488313,39.428865],[-74.488279,39.428810]]]},""properties"":{}}"
43,NJBF000082184,160 E FAUNCE LANDING RD,Absecon,NJ,39.42756621,-74.49054428,RES1,3001,,17,NE,1986,1986,3102,2,1,2397.361919,2397.361919,3507,NO,31.94,46.16,1,-0.06,6106,112.652166,122.40881,132.05616,138.209038,I,Above,Gable,0,5701,Wood,39.04686847,0,1.1,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490525,39.427473],[-74.490533,39.427544],[-74.490458,39.427549],[-74.490470,39.427657],[-74.490649,39.427645],[-74.490629,39.427466],[-74.490525,39.427473]]]},""properties"":{}}"
44,NJBF000082387,345 N SHORE ROAD,Absecon,NJ,39.42950434,-74.4959074,RES1,3001,,17,NE,2009,2009,3102,2,1,1353.859856,1353.859856,3505,NO,32.22,45.95,3,-0.78,6112,112.527538,122.293527,131.929804,138.075982,I,Above,Gable,0,5701,Wood,39.08447083,0,1.2,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.496020,39.429484],[-74.495864,39.429457],[-74.495837,39.429547],[-74.495993,39.429575],[-74.496020,39.429484]]]},""properties"":{}}"
45,NJBF000081806,8 CREEK RD,Absecon,NJ,39.42314749,-74.4980805,RES1,3001,,17,NE,1961,1961,3102,1,1,864.6167508,864.6167508,3505,NO,13.03,20.73,3,-1.22,6110,112.526402,122.32113,131.960652,138.133724,I,Above,Flat,0,5701,Wood,16.87867121,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.498157,39.423131],[-74.498044,39.423105],[-74.498016,39.423177],[-74.498129,39.423203],[-74.498157,39.423131]]]},""properties"":{}}"
46,NJBF000081822,2 CREEK RD,Absecon,NJ,39.423357,-74.49879688,RES1,3001,,17,NE,1900,1900,3102,2,1,1672.139306,1672.139306,3505,NO,28.19,42.03,3,0.9,6112,112.509948,122.306287,131.944402,138.116654,I,Above,Gable,0,5701,Wood,35.10855052,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.498808,39.423297],[-74.498804,39.423311],[-74.498750,39.423300],[-74.498718,39.423396],[-74.498846,39.423422],[-74.498858,39.423384],[-74.498890,39.423390],[-74.498914,39.423318],[-74.498808,39.423297]]]},""properties"":{}}"
47,NJBF000081808,2 ABSECON BLVD,Absecon,NJ,39.41943053,-74.4942316,COM1,3003,210,NaN,ME,1969,0,3401,3,1,982.7318714,982.7318714,3507,NO,42.06,50.19,1,2.62,6106,112.634171,122.427984,132.077943,138.265808,I,Above,Gable,0,NaN,Wood,46.12421466,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.494389,39.419344],[-74.494294,39.419312],[-74.494200,39.419478],[-74.494294,39.419510],[-74.494389,39.419344]]]},""properties"":{}}"
48,NJBF000081907,242 MARLIN ROAD,Absecon,NJ,39.42442181,-74.50582553,RES1,3001,,16,NE,1960,1960,3102,1,1,1091.512604,1091.512604,3505,NO,14.17,20.68,3,-2.7,6110,112.355941,122.171363,131.796845,137.964047,I,Above,Hip,0,5701,Wood,17.42568258,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.505800,39.424360],[-74.505749,39.424465],[-74.505843,39.424493],[-74.505895,39.424388],[-74.505800,39.424360]]]},""properties"":{}}"
49,NJBF000081879,249 SHOWELLTON AVE,Absecon,NJ,39.42407729,-74.50562536,RES1,3001,,17,NE,1920,1920,3102,2,1,1783.441833,1783.441833,3505,NO,31.67,42.82,3,0.91,6110,112.362438,122.178462,131.804667,137.973382,I,Above,Gable,0,5701,Wood,37.24692703,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.505550,39.424092],[-74.505723,39.424156],[-74.505767,39.424085],[-74.505594,39.424021],[-74.505550,39.424092]]]},""properties"":{}}"
50,NJBF000081874,244 SHOWELLTON AVE,Absecon,NJ,39.42403129,-74.5051164,RES1,3001,,17,NE,1924,1924,3102,2,1,1624.692776,1624.692776,3505,NO,41.95,54.69,3,6.21,6110,112.373359,122.187886,131.814965,137.983979,I,Above,Gable,0,5701,Wood,48.32176411,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.505087,39.423986],[-74.505047,39.424057],[-74.505160,39.424095],[-74.505200,39.424023],[-74.505087,39.423986]]]},""properties"":{}}"
51,NJBF000081287,402 S SHORE ROAD,Absecon,NJ,39.418504,-74.49988099,RES1,3001,,17,NE,1920,1920,3101,3,1,501.8904822,501.8904822,3505,NO,56.59,64.02,3,8.16,6112,112.521897,122.337478,131.979364,138.172131,I,Above,Flat,0,5701,Wood,60.30431007,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500031,39.418422],[-74.499991,39.418501],[-74.500082,39.418528],[-74.500072,39.418550],[-74.500308,39.418620],[-74.500358,39.418519],[-74.500031,39.418422]]]},""properties"":{}}"
52,NJBF000081291,402 S SHORE ROAD,Absecon,NJ,39.41852282,-74.50019511,RES1,3001,,17,NE,1920,1920,3101,3,1,3024.006738,3024.006738,3505,NO,31.76,39.1,3,-1.08,6112,112.515135,122.331727,131.97309,138.165793,I,Above,Gable,0,5701,Wood,35.43169053,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500031,39.418422],[-74.499991,39.418501],[-74.500082,39.418528],[-74.500072,39.418550],[-74.500308,39.418620],[-74.500358,39.418519],[-74.500031,39.418422]]]},""properties"":{}}"
53,NJBF000081547,305 S SHORE ROAD,Absecon,NJ,39.42003669,-74.50042794,RES1,3001,,17,NE,1926,1926,3101,2,1,1343.702291,1343.702291,3505,NO,28.67,41.28,3,-0.81,6112,112.4993,122.311902,131.95114,138.137463,I,Above,Gable,0,5701,Wood,34.9770424,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500388,39.420077],[-74.500516,39.420081],[-74.500520,39.420002],[-74.500391,39.419999],[-74.500388,39.420077]]]},""properties"":{}}"
54,NJBF000081898,139 OHIO AVE,Absecon,NJ,39.42438152,-74.50342015,RES1,3001,,17,NE,1926,1926,3102,2,1,691.0956332,691.0956332,3505,NO,42.82,50.68,3,6.6,6106,112.40635,122.214096,131.843518,138.011312,I,Above,Gable,0,5701,Wood,46.74916875,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.503485,39.424378],[-74.503429,39.424330],[-74.503342,39.424391],[-74.503399,39.424439],[-74.503485,39.424378]]]},""properties"":{}}"
55,NJBF000081255,410 S SHORE ROAD,Absecon,NJ,39.41832692,-74.50035927,RES1,3001,,17,NE,1890,1890,3101,2,1,2496.195676,2496.195676,3505,NO,26.61,35.61,3,-2.63,6112,112.5131,122.33086,131.97219,138.165727,I,Above,Hip,0,5701,Wood,31.11292103,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500518,39.418317],[-74.500343,39.418277],[-74.500351,39.418254],[-74.500299,39.418243],[-74.500290,39.418266],[-74.500243,39.418256],[-74.500206,39.418354],[-74.500481,39.418416],[-74.500518,39.418317]]]},""properties"":{}}"
56,NJBF000082509,306 S MILL ROAD,Absecon,NJ,39.43052811,-74.51643372,RES1,3001,,17,NE,1955,1955,3102,1,1,2753.042109,2753.042109,3505,NO,15.61,23.55,3,0.4,6110,112.098601,121.923161,131.524487,137.660537,I,Above,Gable,0,5701,Wood,19.58336576,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.516446,39.430477],[-74.516437,39.430445],[-74.516364,39.430458],[-74.516375,39.430497],[-74.516280,39.430513],[-74.516310,39.430620],[-74.516423,39.430601],[-74.516414,39.430569],[-74.516598,39.430538],[-74.516575,39.430455],[-74.516446,39.430477]]]},""properties"":{}}"
57,NJBF000081592,,Absecon,NJ,39.42060328,-74.49816606,COM1,3003,,NaN,ME,1969,0,3401,3,1,2332.117884,2332.117884,3507,NO,39.54,53.85,1,-0.39,6106,112.542793,122.346041,131.988281,138.172054,I,Above,Gable,0,NaN,Wood,46.69607231,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.498060,39.420543],[-74.498199,39.420727],[-74.498292,39.420686],[-74.498153,39.420501],[-74.498060,39.420543]]]},""properties"":{}}"
58,NJBF000081812,1 WHITE HORSE PIKE,Absecon,NJ,39.42322667,-74.50034007,COM1,3003,,NaN,ME,1969,0,3401,3,1,2510.282018,2510.282018,3507,NO,36.45,44.09,1,2.07,6110,112.478597,122.280373,131.916112,138.088975,I,Above,Flat,0,NaN,Wood,40.26891649,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500451,39.423148],[-74.500414,39.423165],[-74.500451,39.423212],[-74.500410,39.423231],[-74.500314,39.423108],[-74.500217,39.423153],[-74.500265,39.423215],[-74.500262,39.423216],[-74.500366,39.423349],[-74.500484,39.423294],[-74.500476,39.423284],[-74.500535,39.423256],[-74.500451,39.423148]]]},""properties"":{}}"
59,NJBF000081859,113 OHIO AVE,Absecon,NJ,39.42384052,-74.50293706,RES1,3001,,17,NE,1924,1924,3102,2,1,963.1637118,963.1637118,3505,NO,33.52,42.95,3,4.15,6112,112.420107,122.228205,131.859026,138.02917,I,Above,Gable,0,5701,Wood,38.23518232,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.502965,39.423763],[-74.502862,39.423850],[-74.502955,39.423916],[-74.503006,39.423873],[-74.502950,39.423833],[-74.503002,39.423789],[-74.502965,39.423763]]]},""properties"":{}}"
60,NJBF000081532,15 W ILLINOIS AVE,Absecon,NJ,39.41990979,-74.50094096,RES1,3001,,17,NE,1959,1959,3101,2,1,1193.753862,1193.753862,3505,NO,35.67,48.64,3,-0.37,6112,112.489418,122.304154,131.942715,138.129583,I,Above,Gable,0,5701,Wood,42.15558243,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500866,39.419963],[-74.501036,39.419951],[-74.501025,39.419866],[-74.500855,39.419879],[-74.500866,39.419963]]]},""properties"":{}}"
61,NJBF000081490,325 S SHORE ROAD,Absecon,NJ,39.41951717,-74.50072142,RES1,3001,,17,NE,1860,1860,3101,3,1,1247.309777,1247.309777,3505,NO,43.21,55.88,3,-2.68,6112,112.496865,122.312117,131.951486,138.14001,I,Above,Flat,0,5701,Wood,49.54703128,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.500807,39.419593],[-74.500852,39.419505],[-74.500633,39.419439],[-74.500588,39.419526],[-74.500807,39.419593]]]},""properties"":{}}"
62,NJBF000081960,210 SHOWELLTON AVE,Absecon,NJ,39.42489149,-74.50462166,RES1,3001,,17,NE,1924,1924,3102,2,1,1046.806476,1046.806476,3505,NO,27.29,41.58,3,1.94,6112,112.377878,122.187678,131.814569,137.980017,I,Above,Gable,0,5701,Wood,34.43997572,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.504677,39.424948],[-74.504710,39.424879],[-74.504552,39.424834],[-74.504519,39.424903],[-74.504677,39.424948]]]},""properties"":{}}"
63,NJBF000081332,200 BURNING TREE BLVD,Absecon,NJ,39.4186742,-74.48922628,RES1,3001,,17,NE,2001,2001,3101,1,1,2668.929258,2668.929258,3505,NO,12.21,21.28,3,1.45,6106,112.745432,122.524962,132.183989,138.372945,I,Above,Hip,0,5701,Wood,16.74890202,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.489142,39.418774],[-74.489254,39.418810],[-74.489352,39.418629],[-74.489202,39.418580],[-74.489178,39.418624],[-74.489217,39.418637],[-74.489142,39.418774]]]},""properties"":{}}"
64,NJBF000081736,104 BIRCH CIRCLE,Absecon,NJ,39.42241533,-74.49035295,RES1,3001,,17,NE,1976,1976,3101,2,1,1839.752707,1839.752707,3505,NO,27.37,34.17,3,2.22,6112,112.693541,122.465892,132.119012,138.293044,I,Above,Gable,0,5701,Wood,30.77235426,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490267,39.422443],[-74.490444,39.422481],[-74.490475,39.422394],[-74.490298,39.422356],[-74.490267,39.422443]]]},""properties"":{}}"
65,NJBF000081615,120 WOODS RD,Absecon,NJ,39.42089365,-74.49361173,RES1,3001,,17,NE,2004,2004,3101,1,1,1946.433141,1946.433141,3505,NO,19.49,27.45,3,6.52,6106,112.636381,122.423775,132.073134,138.254705,I,Above,Hip,0,5701,Wood,23.4719661,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.493676,39.420857],[-74.493697,39.420840],[-74.493635,39.420796],[-74.493508,39.420901],[-74.493638,39.420995],[-74.493745,39.420907],[-74.493676,39.420857]]]},""properties"":{}}"
66,NJBF000081712,403 BURNING TREE BLVD,Absecon,NJ,39.42215552,-74.48782095,RES1,3001,,17,NE,1976,1976,3101,2,1,2540.575941,2540.575941,3505,NO,40.13,50.86,3,3.87,6112,112.748564,122.513712,132.171359,138.345207,I,Above,Gable,0,5701,Wood,45.49427717,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.487782,39.422112],[-74.487721,39.422247],[-74.487849,39.422281],[-74.487940,39.422080],[-74.487858,39.422058],[-74.487828,39.422124],[-74.487782,39.422112]]]},""properties"":{}}"
67,NJBF000081745,106 BIRCH CIRCLE,Absecon,NJ,39.42249043,-74.49064177,RES1,3001,,17,NE,1976,1976,3101,2,1,1883.579129,1883.579129,3505,NO,30.58,37.28,3,0.7,6112,112.686929,122.459966,132.112522,138.28637,I,Above,Gable,0,5701,Wood,33.92889082,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490726,39.422562],[-74.490766,39.422482],[-74.490585,39.422429],[-74.490546,39.422509],[-74.490726,39.422562]]]},""properties"":{}}"
68,NJBF000081510,108 REED RD,Absecon,NJ,39.41971619,-74.49423403,RES1,3001,,17,NE,1989,1989,3101,2,1,2390.026548,2390.026548,3505,NO,25.4,33.82,3,0.93,6112,112.632011,122.424983,132.074622,138.261297,I,Above,Gable,0,5701,Wood,29.60948718,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.494270,39.419679],[-74.494071,39.419721],[-74.494102,39.419810],[-74.494302,39.419768],[-74.494270,39.419679]]]},""properties"":{}}"
69,NJBF000081727,102 BIRCH CIRCLE,Absecon,NJ,39.42234524,-74.49005132,RES1,3001,,17,NE,1974,1974,3101,1,1,2940.207025,2940.207025,3505,NO,18.13,31.93,3,4.19,6110,112.700391,122.471998,132.125699,138.299886,I,Above,Hip,0,5701,Wood,25.02968608,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.490175,39.422254],[-74.490048,39.422231],[-74.490017,39.422332],[-74.489977,39.422324],[-74.489942,39.422437],[-74.490055,39.422458],[-74.490070,39.422409],[-74.490123,39.422419],[-74.490175,39.422254]]]},""properties"":{}}"
70,NJBF000081825,110 CEDAR HILL,Absecon,NJ,39.4233945,-74.48756191,RES1,3001,,17,NE,1962,1962,3101,1,1,3343.762716,3343.762716,3505,NO,12.37,21.44,3,0.63,6112,112.744719,122.505408,132.162182,138.330808,I,Above,Hip,0,5701,Wood,16.90650647,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.487527,39.423279],[-74.487451,39.423439],[-74.487671,39.423501],[-74.487709,39.423421],[-74.487600,39.423390],[-74.487638,39.423310],[-74.487527,39.423279]]]},""properties"":{}}"
71,NJBF000081677,54 ABSECON BLVD,Absecon,NJ,39.4217428,-74.49814547,COM1,3003,219,NaN,ME,1969,0,3401,1,1,3832.285823,3832.285823,3507,NO,16.94,26.29,1,2.5,6106,112.535044,122.334576,131.975563,138.154542,I,Above,Flat,0,NaN,Wood,21.61329909,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.498193,39.421637],[-74.498014,39.421717],[-74.498120,39.421860],[-74.498300,39.421780],[-74.498193,39.421637]]]},""properties"":{}}"
72,NJBF000082148,70 NATALIE TERRACE,Absecon,NJ,39.42699756,-74.4936627,RES1,3001,,17,NE,1920,1920,3102,2,1,571.3244125,571.3244125,3505,NO,38.75,44.36,3,3.7,6112,112.591382,122.359347,132.002029,138.158222,I,Above,Gable,0,5701,Wood,41.55243905,0,0,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.493646,39.426962],[-74.493622,39.427031],[-74.493698,39.427047],[-74.493722,39.426977],[-74.493646,39.426962]]]},""properties"":{}}"
73,NJBF000081769,8 HILLSIDE CIRCLE,Absecon,NJ,39.42278458,-74.49183253,RES1,3001,,17,NE,1976,1976,3101,2,1,2910.188005,2910.188005,3505,NO,29.5,43.4,3,4.81,6112,112.659803,122.435707,132.085956,138.259057,I,Above,Flat,0,5701,Wood,36.45104177,0,1.1,,,,1,1,,0.35,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.491970,39.422745],[-74.491704,39.422733],[-74.491699,39.422791],[-74.491762,39.422794],[-74.491760,39.422824],[-74.491880,39.422830],[-74.491878,39.422846],[-74.491961,39.422850],[-74.491970,39.422745]]]},""properties"":{}}"
74,NJBF000082142,72 NATALIE TERRACE,Absecon,NJ,39.42697397,-74.49283382,RES1,3001,,17,NE,1959,1959,3102,2,1,1820.406736,1820.406736,3505,NO,27.85,42.22,3,-1.42,6106,112.608781,122.374304,132.018405,138.174477,I,Above,Flat,0,5701,Wood,35.03472068,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.492803,39.426899],[-74.492741,39.427004],[-74.492883,39.427054],[-74.492945,39.426949],[-74.492803,39.426899]]]},""properties"":{}}"
75,NJBF000082157,121 E FAUNCE LANDING RD,Absecon,NJ,39.42718225,-74.49238511,RES1,3001,,17,NE,1927,1927,3102,2,1,1320.362684,1320.362684,3505,NO,35.08,42.15,3,6.1,6106,112.616643,122.380107,132.024746,138.179826,I,Above,Hip,0,5701,Wood,38.61429293,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.492347,39.427123],[-74.492309,39.427221],[-74.492429,39.427248],[-74.492466,39.427150],[-74.492347,39.427123]]]},""properties"":{}}"
76,NJBF000081640,304 BURNING TREE BLVD,Absecon,NJ,39.42118311,-74.48772211,RES1,3001,,17,NE,1999,1999,3101,2,1,2667.195101,2667.195101,3505,NO,26.41,38.73,3,-2.96,6106,112.75798,122.525627,132.184474,138.362262,I,Above,Flat,0,5701,Wood,32.56990755,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.487646,39.421287],[-74.487745,39.421315],[-74.487815,39.421164],[-74.487849,39.421173],[-74.487874,39.421118],[-74.487803,39.421099],[-74.487815,39.421072],[-74.487754,39.421055],[-74.487646,39.421287]]]},""properties"":{}}"
77,NJBF000081570,128 ABSECON BLVD,Absecon,NJ,39.42034825,-74.49720731,COM1,3003,210,NaN,ME,1969,0,3401,2,1,1544.319133,1544.319133,3507,NO,38.58,52.68,1,0.52,6106,112.564803,122.365674,132.009758,138.194468,I,Above,Flat,0,NaN,Wood,45.62918313,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.497311,39.420419],[-74.497229,39.420269],[-74.497145,39.420297],[-74.497227,39.420446],[-74.497311,39.420419]]]},""properties"":{}}"
